n_objects,n_triangles,n_collisions,n_draw_calls,time_ns
71,852,0,71,8116708
71,852,0,71,8007525
71,852,0,71,8053454
71,852,0,71,8039329
71,852,0,71,8058225
71,852,0,71,8037398
71,852,0,71,8010206
71,852,0,71,8243494
71,852,0,71,8005915
71,852,0,71,8156110
71,852,0,71,8260757
71,852,0,71,7988656
71,852,0,71,7966918
71,852,0,71,7974555
71,852,0,71,8091011
71,852,0,71,8017173
71,852,0,71,8123018
71,852,0,71,9123051
71,852,0,71,8002047
71,852,0,71,7895066
71,852,0,71,7961793
71,852,0,71,8041509
71,852,0,71,7951854
71,852,0,71,8053310
71,852,0,71,7991101
71,852,0,71,8007142
71,852,0,71,8012873
71,852,0,71,8030485
71,852,0,71,7945411
71,852,0,71,7962338
71,852,0,71,8059377
71,852,0,71,7998086
71,852,0,71,8061514
71,852,0,71,8065841
71,852,0,71,7996884
71,852,0,71,8012294
71,852,0,71,7925699
71,852,0,71,8074950
71,852,0,71,8102574
71,852,0,71,8040830
71,852,0,71,7968547
71,852,0,71,8101649
71,852,0,71,8045302
71,852,0,71,8121465
71,852,0,71,8078236
71,852,0,71,8019188
71,852,0,71,7969928
71,852,0,71,8066085
71,852,0,71,8025952
71,852,0,71,8039302
71,852,0,71,8096502
71,852,0,71,8037810
71,852,0,71,7976086
71,852,0,71,8038449
71,852,0,71,8039904
71,852,0,71,8040216
71,852,0,71,8078984
71,852,0,71,8005919
71,852,0,71,8079893
71,852,0,71,8037059
71,852,0,71,7957781
71,852,0,71,7939058
71,852,0,71,7997687
71,852,0,71,7982327
71,852,0,71,8038795
71,852,0,71,7978198
71,852,0,71,8008558
71,852,0,71,7982179
71,852,0,71,8117032
71,852,0,71,8067573
71,852,0,71,7964417
71,852,0,71,8081874
71,852,0,71,8058982
71,852,0,71,8130110
71,852,0,71,8007256
71,852,0,71,8046459
71,852,0,71,8018637
71,852,0,71,8096250
71,852,0,71,8049115
71,852,0,71,8130977
71,852,0,71,8094579
71,852,0,71,8081946
71,852,0,71,7952933
71,852,0,71,7969006
71,852,0,71,8052676
71,852,0,71,8059260
71,852,0,71,8213988
71,852,0,71,7906137
71,852,0,71,8033887
71,852,0,71,7971866
71,852,0,71,8037715
71,852,0,71,8010866
71,852,0,71,8022838
71,852,0,71,8035358
71,852,0,71,8000147
71,852,0,71,8197151
71,852,0,71,8038142
71,852,0,71,8057561
71,852,0,71,8026743
71,852,0,71,7963704
71,852,0,71,7992072
76,912,0,71,8229527
76,912,0,76,8892542
76,912,0,76,8909175
76,912,0,76,8914739
76,912,0,76,8846544
76,912,0,76,8914429
76,912,0,76,9144977
76,912,0,76,8857079
76,912,0,76,8959710
76,912,0,76,8825767
76,912,0,76,8857870
76,912,0,76,8976384
76,912,0,76,8891480
76,912,0,76,8997111
76,912,0,76,8829137
76,912,0,76,8935424
76,912,0,76,8843316
76,912,0,76,8812901
76,912,0,76,9536677
76,912,0,76,8794915
76,912,0,76,8843844
76,912,0,76,8872630
76,912,0,76,8888277
76,912,0,76,8881562
76,912,0,76,9011577
76,912,0,76,8794099
76,912,0,76,8769634
76,912,0,76,8861201
76,912,0,76,8833973
76,912,0,76,8860148
76,912,0,76,8830871
76,912,0,76,8945830
76,912,0,76,8961909
76,912,0,76,8899994
76,912,0,76,9888324
76,912,0,76,8873771
76,912,0,76,8886995
76,912,0,76,8863313
76,912,0,76,8813421
76,912,0,76,8911273
76,912,0,76,8938652
76,912,0,76,8892594
76,912,0,76,8862803
76,912,0,76,8832492
76,912,0,76,8932461
76,912,0,76,9125700
76,912,0,76,8934017
76,912,0,76,8833632
76,912,0,76,8850689
76,912,0,76,8807319
76,912,0,76,9082364
76,912,0,76,8911233
76,912,0,76,8942135
76,912,0,76,8770923
76,912,0,76,8830352
76,912,0,76,8850375
76,912,0,76,8809303
76,912,0,76,8868519
76,912,0,76,9037789
76,912,0,76,8902912
76,912,0,76,8824056
76,912,0,76,8848667
76,912,0,76,8881216
76,912,0,76,8903226
76,912,0,76,8887626
76,912,0,76,8897972
76,912,0,76,8852387
76,912,0,76,8845740
76,912,0,76,8939247
76,912,0,76,8791464
76,912,0,76,8979793
76,912,0,76,8930908
76,912,0,76,8821711
76,912,0,76,8959589
76,912,0,76,8810942
76,912,0,76,8879848
76,912,0,76,8994567
76,912,0,76,8935685
76,912,0,76,8837377
76,912,0,76,8865151
76,912,0,76,8943682
76,912,0,76,8905169
76,912,0,76,8862561
76,912,0,76,8886237
76,912,0,76,8872236
76,912,0,76,8848613
76,912,0,76,8890419
76,912,0,76,8877384
76,912,0,76,8876184
76,912,0,76,8922362
76,912,0,76,8932994
76,912,0,76,8845924
76,912,0,76,8822297
76,912,0,76,8969482
76,912,0,76,9171818
76,912,0,76,8836091
76,912,0,76,8910952
76,912,0,76,9026123
76,912,0,76,8908484
76,912,0,76,8908816
76,912,0,76,8788913
76,912,0,76,8852137
76,912,0,76,9027348
76,912,0,76,8776598
76,912,0,76,8763662
76,912,0,76,8827671
76,912,0,76,8828972
76,912,0,76,8823662
76,912,0,76,8860775
76,912,0,76,8835122
76,912,0,76,8874698
76,912,0,76,8813194
76,912,0,76,9058124
76,912,0,76,8926741
76,912,0,76,8873138
76,912,0,76,8882557
76,912,0,76,8849086
76,912,0,76,9046996
76,912,0,76,8840094
76,912,0,76,8902997
76,912,0,76,9002550
81,972,0,76,9210659
81,972,0,81,10683863
81,972,0,81,9865025
81,972,0,81,9764799
81,972,0,81,9764140
81,972,0,81,9957856
81,972,0,81,9785916
81,972,0,81,9874254
81,972,0,81,9963371
81,972,0,81,9815639
81,972,0,81,9771793
81,972,0,81,9700249
81,972,0,81,9724686
81,972,0,81,9741741
81,972,0,81,9833612
81,972,0,81,9812913
81,972,0,81,9854064
81,972,0,81,9907396
81,972,0,81,9781848
81,972,0,81,9744489
81,972,0,81,9799159
81,972,0,81,9741800
81,972,0,81,9816657
81,972,0,81,9774753
81,972,0,81,9798229
81,972,0,81,9839058
81,972,0,81,10032209
81,972,0,81,9691333
81,972,0,81,9834733
81,972,0,81,10651865
81,972,0,81,9747250
81,972,0,81,9818688
81,972,0,81,9735270
81,972,0,81,9803331
81,972,0,81,9832133
81,972,0,81,9870668
81,972,0,81,9808552
81,972,0,81,9747299
81,972,0,81,9728033
81,972,0,81,9839158
81,972,0,81,9857332
81,972,0,81,9842828
81,972,0,81,9792614
81,972,0,81,9769271
81,972,0,81,9749394
81,972,0,81,9816770
81,972,0,81,9770770
81,972,0,81,9774193
81,972,0,81,9798058
81,972,0,81,9772858
81,972,0,81,9840607
81,972,0,81,9718120
81,972,0,81,9852295
81,972,0,81,9958108
81,972,0,81,9811046
81,972,0,81,9917016
81,972,0,81,9840589
81,972,0,81,9862768
81,972,0,81,9782979
81,972,0,81,9863440
81,972,0,81,9767465
81,972,0,81,9775641
81,972,0,81,9772719
81,972,0,81,9850317
81,972,0,81,9840299
81,972,0,81,9842481
81,972,0,81,9785780
81,972,0,81,9840583
81,972,0,81,9776354
81,972,0,81,9797003
81,972,0,81,9844223
81,972,0,81,9816917
81,972,0,81,9813577
81,972,0,81,9740572
81,972,0,81,9820953
81,972,0,81,9874539
81,972,0,81,9778972
81,972,0,81,9780686
81,972,0,81,9790121
81,972,0,81,9849562
81,972,0,81,9787571
81,972,0,81,9766690
81,972,0,81,9841979
81,972,0,81,9871684
81,972,0,81,9853868
81,972,0,81,9908304
81,972,0,81,9783954
81,972,0,81,9890596
81,972,0,81,9822926
81,972,0,81,9803106
81,972,0,81,9818800
81,972,0,81,9784496
81,972,0,81,9846658
81,972,0,81,9787346
81,972,0,81,9748268
81,972,0,81,9857777
81,972,0,81,9877908
81,972,0,81,9876320
81,972,0,81,9793078
81,972,0,81,9845578
81,972,0,81,9782928
81,972,0,81,9751729
81,972,0,81,9810833
81,972,0,81,9827310
81,972,0,81,9834293
81,972,0,81,9764084
81,972,0,81,9868602
81,972,0,81,9759263
81,972,0,81,9817312
81,972,0,81,9749913
81,972,0,81,9668913
81,972,0,81,9793265
81,972,0,81,9876611
81,972,0,81,9778742
81,972,0,81,9820333
81,972,0,81,9900594
81,972,0,81,9775513
81,972,0,81,9807520
81,972,0,81,9684819
86,1032,0,81,10136950
86,1032,0,86,10814531
86,1032,0,86,10747271
86,1032,0,86,10710626
86,1032,0,86,10700076
86,1032,0,86,10774955
86,1032,0,86,10727341
86,1032,0,86,10626819
86,1032,0,86,10729430
86,1032,0,86,10750581
86,1032,0,86,10833935
86,1032,0,86,10739553
86,1032,0,86,10662399
86,1032,0,86,10667356
86,1032,0,86,10756471
86,1032,0,86,10732568
86,1032,0,86,10817483
86,1032,0,86,10722482
86,1032,0,86,10658288
86,1032,0,86,10866298
86,1032,0,86,10768131
86,1032,0,86,10688628
86,1032,0,86,10859452
86,1032,0,86,10935237
86,1032,0,86,10718053
86,1032,0,86,10736434
86,1032,0,86,10741076
86,1032,0,86,10741169
86,1032,0,86,10783045
86,1032,0,86,10710480
86,1032,0,86,10720320
86,1032,0,86,10764437
86,1032,0,86,10642830
86,1032,0,86,10724188
86,1032,0,86,10764912
86,1032,0,86,10730453
86,1032,0,86,10848482
86,1032,0,86,10865238
86,1032,0,86,10801943
86,1032,0,86,10790839
86,1032,0,86,10814664
86,1032,0,86,10729681
86,1032,0,86,10672125
86,1032,0,86,10745301
86,1032,0,86,10684658
86,1032,0,86,10756040
86,1032,0,86,10854410
86,1032,0,86,10662595
86,1032,0,86,10701680
86,1032,0,86,10728740
86,1032,0,86,10698836
86,1032,0,86,10760976
86,1032,0,86,10690082
86,1032,0,86,10686810
86,1032,0,86,10732126
86,1032,0,86,10755472
86,1032,0,86,10879340
86,1032,0,86,10783954
86,1032,0,86,10793229
86,1032,0,86,10817963
86,1032,0,86,10872486
86,1032,0,86,10722785
86,1032,0,86,10841734
86,1032,0,86,10733336
86,1032,0,86,10888682
86,1032,0,86,10847682
86,1032,0,86,10772700
86,1032,0,86,10769992
86,1032,0,86,10763291
86,1032,0,86,12877656
86,1032,0,86,10588042
86,1032,0,86,10541525
86,1032,0,86,10577229
86,1032,0,86,10629473
86,1032,0,86,10774506
86,1032,0,86,10900313
86,1032,0,86,10673214
86,1032,0,86,10640753
86,1032,0,86,10634367
86,1032,0,86,10644132
86,1032,0,86,10652502
86,1032,0,86,11760053
86,1032,0,86,10674503
86,1032,0,86,10751026
86,1032,0,86,10837269
86,1032,0,86,10788245
86,1032,0,86,10701521
86,1032,0,86,10707380
86,1032,0,86,10693056
86,1032,0,86,10727759
86,1032,0,86,10800028
86,1032,0,86,10788540
86,1032,0,86,10726046
86,1032,0,86,10774188
86,1032,0,86,10732461
86,1032,0,86,10806913
86,1032,0,86,10699416
86,1032,0,86,11038207
86,1032,0,86,10801742
86,1032,0,86,10761714
86,1032,0,86,10766049
91,1092,0,86,11054203
91,1092,0,91,12046082
91,1092,0,91,11573465
91,1092,0,91,11584837
91,1092,0,91,11828211
91,1092,0,91,11689202
91,1092,0,91,11648863
91,1092,0,91,11586552
91,1092,0,91,11583253
91,1092,0,91,11586420
91,1092,0,91,11574958
91,1092,0,91,11572326
91,1092,0,91,11685172
91,1092,0,91,11911330
91,1092,0,91,11580045
91,1092,0,91,11645309
91,1092,0,91,11643184
91,1092,0,91,11552594
91,1092,0,91,11636352
91,1092,0,91,11616558
91,1092,0,91,11614797
91,1092,0,91,11671030
91,1092,0,91,11891350
91,1092,0,91,11488230
91,1092,0,91,11664089
91,1092,0,91,11618141
91,1092,0,91,11544429
91,1092,0,91,11617762
91,1092,0,91,11577748
91,1092,0,91,11571525
91,1092,0,91,11596574
91,1092,0,91,11714660
91,1092,0,91,11633300
91,1092,0,91,11690911
91,1092,0,91,11491910
91,1092,0,91,11617015
91,1092,0,91,11615171
91,1092,0,91,11700692
91,1092,0,91,11522566
91,1092,0,91,11563685
91,1092,0,91,11537368
91,1092,0,91,11525332
91,1092,0,91,11642548
91,1092,0,91,11714048
91,1092,0,91,11635494
91,1092,0,91,11563668
91,1092,0,91,11638951
91,1092,0,91,11635299
91,1092,0,91,11560416
91,1092,0,91,11584304
91,1092,0,91,11588624
91,1092,0,91,11518554
91,1092,0,91,11593663
91,1092,0,91,11608241
91,1092,0,91,11640317
91,1092,0,91,11623382
91,1092,0,91,11723491
91,1092,0,91,11870969
91,1092,0,91,11537539
91,1092,0,91,11657219
91,1092,0,91,11641549
91,1092,0,91,11684929
91,1092,0,91,11539108
91,1092,0,91,11746563
91,1092,0,91,11567957
91,1092,0,91,11779756
91,1092,0,91,11748541
91,1092,0,91,11638306
91,1092,0,91,11578528
91,1092,0,91,11648503
91,1092,0,91,11633254
91,1092,0,91,11629329
91,1092,0,91,11574642
91,1092,0,91,11642513
91,1092,0,91,11668569
91,1092,0,91,11604969
91,1092,0,91,11564042
91,1092,0,91,11540462
91,1092,0,91,11591145
91,1092,0,91,11586133
91,1092,0,91,11530582
91,1092,0,91,11635689
91,1092,0,91,11664056
91,1092,0,91,11723996
91,1092,0,91,11739150
91,1092,0,91,11556737
91,1092,0,91,11605304
91,1092,0,91,11577208
91,1092,0,91,11643595
91,1092,0,91,11545526
91,1092,0,91,11610824
91,1092,0,91,11620327
91,1092,0,91,12880222
91,1092,0,91,11829328
91,1092,0,91,11644048
91,1092,0,91,11626614
91,1092,0,91,11713042
91,1092,0,91,11587957
91,1092,0,91,11648590
91,1092,0,91,11703436
91,1092,0,91,11693195
91,1092,0,91,11597888
91,1092,0,91,11630507
91,1092,0,91,11783465
91,1092,0,91,11757581
91,1092,0,91,11671438
91,1092,0,91,11636302
96,1152,0,91,11989065
96,1152,0,96,12828663
96,1152,0,96,12774760
96,1152,0,96,12757263
96,1152,0,96,12696349
96,1152,0,96,12731828
96,1152,0,96,12688471
96,1152,0,96,12747254
96,1152,0,96,12686124
96,1152,0,96,12826506
96,1152,0,96,12643203
96,1152,0,96,12697978
96,1152,0,96,12754099
96,1152,0,96,12694408
96,1152,0,96,12650819
96,1152,0,96,12678691
96,1152,0,96,12904930
96,1152,0,96,12685830
96,1152,0,96,12742692
96,1152,0,96,12766445
96,1152,0,96,12626593
96,1152,0,96,12720227
96,1152,0,96,12611062
96,1152,0,96,12528853
96,1152,0,96,12760050
96,1152,0,96,12681685
96,1152,0,96,12727684
96,1152,0,96,12609417
96,1152,0,96,12685613
96,1152,0,96,12635125
96,1152,0,96,12597707
96,1152,0,96,12596445
96,1152,0,96,12655410
96,1152,0,96,12689592
96,1152,0,96,12708512
96,1152,0,96,12693575
96,1152,0,96,12709009
96,1152,0,96,12602530
96,1152,0,96,12706268
96,1152,0,96,12609353
96,1152,0,96,12658845
96,1152,0,96,12817260
96,1152,0,96,12720718
96,1152,0,96,12630729
96,1152,0,96,12758141
96,1152,0,96,12653364
96,1152,0,96,12634531
96,1152,0,96,12601837
96,1152,0,96,12654042
96,1152,0,96,12682405
96,1152,0,96,12831122
96,1152,0,96,12868015
96,1152,0,96,12625843
96,1152,0,96,12559114
96,1152,0,96,12652097
96,1152,0,96,12683913
96,1152,0,96,12704752
96,1152,0,96,12649766
96,1152,0,96,12680446
96,1152,0,96,12773588
96,1152,0,96,12616005
96,1152,0,96,12656285
96,1152,0,96,12688773
96,1152,0,96,12761331
96,1152,0,96,12639902
96,1152,0,96,12611318
96,1152,0,96,12661474
96,1152,0,96,12684020
96,1152,0,96,12711088
96,1152,0,96,12700541
96,1152,0,96,12617400
96,1152,0,96,12629479
96,1152,0,96,12726049
96,1152,0,96,12804647
96,1152,0,96,12737825
96,1152,0,96,12828226
96,1152,0,96,12644078
96,1152,0,96,12715303
96,1152,0,96,12736069
96,1152,0,96,12687987
96,1152,0,96,12551408
96,1152,0,96,12635420
96,1152,0,96,12604717
96,1152,0,96,12761906
96,1152,0,96,12679823
96,1152,0,96,12628640
101,1212,0,96,12866541
101,1212,0,101,13853074
101,1212,0,101,13909792
101,1212,0,101,13738762
101,1212,0,101,13834499
101,1212,0,101,13733492
101,1212,0,101,13781007
101,1212,0,101,13552111
101,1212,0,101,13701196
101,1212,0,101,13763643
101,1212,0,101,13753572
101,1212,0,101,13878361
101,1212,0,101,13632013
101,1212,0,101,13716436
101,1212,0,101,13730652
101,1212,0,101,13631812
101,1212,0,101,13725201
101,1212,0,101,13738325
101,1212,0,101,13781872
101,1212,0,101,13694338
101,1212,0,101,13866741
101,1212,0,101,13876322
101,1212,0,101,13895871
101,1212,0,101,13774789
101,1212,0,101,13787739
101,1212,0,101,13662135
101,1212,0,101,13801618
101,1212,0,101,13692662
101,1212,0,101,13855031
101,1212,0,101,13813412
101,1212,0,101,13843776
101,1212,0,101,13794267
101,1212,0,101,13644631
101,1212,0,101,13973517
101,1212,0,101,13800302
101,1212,0,101,13594684
101,1212,0,101,13883437
101,1212,0,101,13711338
101,1212,0,101,13987550
101,1212,0,101,13610381
101,1212,0,101,14124225
101,1212,0,101,13794156
101,1212,0,101,13636441
101,1212,0,101,13753028
101,1212,0,101,13684782
101,1212,0,101,13698364
101,1212,0,101,13969396
101,1212,0,101,13963567
101,1212,0,101,13816061
101,1212,0,101,13816807
101,1212,0,101,13707275
101,1212,0,101,13731470
101,1212,0,101,13869372
101,1212,0,101,13620336
101,1212,0,101,13769857
101,1212,0,101,13690750
101,1212,0,101,13873242
101,1212,0,101,13876339
101,1212,0,101,14012435
101,1212,0,101,13831786
101,1212,0,101,13987564
101,1212,0,101,13893606
101,1212,0,101,13891516
101,1212,0,101,13923033
101,1212,0,101,13763620
101,1212,0,101,13857452
101,1212,0,101,13824180
101,1212,0,101,14003945
101,1212,0,101,13767727
101,1212,0,101,13832863
101,1212,0,101,13628362
101,1212,0,101,13878942
101,1212,0,101,13838765
101,1212,0,101,13856476
101,1212,0,101,14162149
101,1212,0,101,13875026
101,1212,0,101,13835963
101,1212,0,101,13831145
101,1212,0,101,13775948
101,1212,0,101,13760955
106,1272,0,101,14009687
106,1272,0,106,14984504
106,1272,0,106,15031841
106,1272,0,106,15103742
106,1272,0,106,14765744
106,1272,0,106,14993027
106,1272,0,106,14776918
106,1272,0,106,14760175
106,1272,0,106,14813843
106,1272,0,106,15001052
106,1272,0,106,15035125
106,1272,0,106,14736516
106,1272,0,106,14914806
106,1272,0,106,14973811
106,1272,0,106,14895304
106,1272,0,106,14903956
106,1272,0,106,15052500
106,1272,0,106,15030773
106,1272,0,106,14856269
106,1272,0,106,14883008
106,1272,0,106,14913395
106,1272,0,106,14917453
106,1272,0,106,14965605
106,1272,0,106,14849136
106,1272,0,106,14828518
106,1272,0,106,14936066
106,1272,0,106,15041139
106,1272,0,106,14873969
106,1272,0,106,14993090
106,1272,0,106,14857217
106,1272,0,106,14887229
106,1272,0,106,15011961
106,1272,0,106,14964771
106,1272,0,106,14924590
106,1272,0,106,14942243
106,1272,0,106,14782712
106,1272,0,106,14943157
106,1272,0,106,15876053
106,1272,0,106,14957643
106,1272,0,106,14858355
106,1272,0,106,14949369
106,1272,0,106,15224135
106,1272,0,106,15770740
106,1272,0,106,15773881
106,1272,0,106,14926962
106,1272,0,106,14874388
106,1272,0,106,14720152
106,1272,0,106,14977106
106,1272,0,106,14753638
106,1272,0,106,15115944
106,1272,0,106,14797680
106,1272,0,106,15097251
106,1272,0,106,15041722
106,1272,0,106,14928037
106,1272,0,106,14857370
106,1272,0,106,14935166
106,1272,0,106,14907389
106,1272,0,106,15023855
106,1272,0,106,14923058
106,1272,0,106,14944239
106,1272,0,106,15186327
106,1272,0,106,14900476
106,1272,0,106,15011227
106,1272,0,106,14874104
106,1272,0,106,14837609
106,1272,0,106,15032366
106,1272,0,106,14985211
106,1272,0,106,14903466
106,1272,0,106,15076891
106,1272,0,106,15169770
106,1272,0,106,15131775
106,1272,0,106,14858779
106,1272,0,106,14994735
106,1272,0,106,15033447
111,1332,0,106,15409603
111,1332,0,111,16277467
111,1332,0,111,16113457
111,1332,0,111,16006783
111,1332,0,111,16007008
111,1332,0,111,16137282
111,1332,0,111,16148447
111,1332,0,111,16246171
111,1332,0,111,15987073
111,1332,0,111,16038543
111,1332,0,111,16132635
111,1332,0,111,16142937
111,1332,0,111,16023625
111,1332,0,111,16115574
111,1332,0,111,16247649
111,1332,0,111,16093444
111,1332,0,111,16147362
111,1332,0,111,16169686
111,1332,0,111,16064540
111,1332,0,111,16092649
111,1332,0,111,16082931
111,1332,0,111,16212510
111,1332,0,111,16093738
111,1332,0,111,16189673
111,1332,0,111,16030273
111,1332,0,111,16154675
111,1332,0,111,16281018
111,1332,0,111,16158546
111,1332,0,111,16035067
111,1332,0,111,16005379
111,1332,0,111,16230134
111,1332,0,111,16007132
111,1332,0,111,16094197
111,1332,0,111,16138244
111,1332,0,111,16091534
111,1332,0,111,16048045
111,1332,0,111,16194137
111,1332,0,111,16009662
111,1332,0,111,15996132
111,1332,0,111,16106101
111,1332,0,111,16045994
111,1332,0,111,16217566
111,1332,0,111,16137491
111,1332,0,111,16234611
111,1332,0,111,16004454
111,1332,0,111,16071093
111,1332,0,111,16133575
111,1332,0,111,16119907
111,1332,0,111,16213636
111,1332,0,111,16002864
111,1332,0,111,16267916
111,1332,0,111,16086020
111,1332,0,111,16161226
111,1332,0,111,16087767
111,1332,0,111,16171905
111,1332,0,111,16216443
111,1332,0,111,16310218
111,1332,0,111,16175107
111,1332,0,111,16120307
111,1332,0,111,16163476
111,1332,0,111,16143270
111,1332,0,111,16112654
111,1332,0,111,16098085
111,1332,0,111,16081304
111,1332,0,111,16180533
111,1332,0,111,16177551
111,1332,0,111,16227565
111,1332,0,111,16150749
111,1332,0,111,16031156
111,1332,0,111,16136810
111,1332,0,111,16215086
116,1392,0,111,16408820
116,1392,0,116,17314858
116,1392,0,116,17364674
116,1392,0,116,17303936
116,1392,0,116,17280470
116,1392,0,116,17478879
116,1392,0,116,17400263
116,1392,0,116,17400501
116,1392,0,116,17237800
116,1392,0,116,17246803
116,1392,0,116,17335831
116,1392,0,116,17348996
116,1392,0,116,17375056
116,1392,0,116,17286889
116,1392,0,116,17307368
116,1392,0,116,17400157
116,1392,0,116,17183949
116,1392,0,116,17389279
116,1392,0,116,17402199
116,1392,0,116,17254205
116,1392,0,116,17438694
116,1392,0,116,17290025
116,1392,0,116,17391561
116,1392,0,116,17209535
116,1392,0,116,17398267
116,1392,0,116,17473080
116,1392,0,116,17308335
116,1392,0,116,17332290
116,1392,0,116,17415271
116,1392,0,116,17176651
116,1392,0,116,17391990
116,1392,0,116,17207086
116,1392,0,116,17223405
116,1392,0,116,17533057
116,1392,0,116,17237278
116,1392,0,116,17369464
116,1392,0,116,17372129
116,1392,0,116,17211283
116,1392,0,116,17415958
116,1392,0,116,17339615
116,1392,0,116,17441563
116,1392,0,116,17441174
116,1392,0,116,17402902
116,1392,0,116,17463943
116,1392,0,116,17492483
116,1392,0,116,17463007
116,1392,0,116,17255719
116,1392,0,116,17254749
116,1392,0,116,17408105
116,1392,0,116,17462202
116,1392,0,116,17520468
116,1392,0,116,17372733
116,1392,0,116,17279361
116,1392,0,116,17321791
116,1392,0,116,17386372
116,1392,0,116,17323357
116,1392,0,116,17582050
116,1392,0,116,17330809
116,1392,0,116,17475041
116,1392,0,116,17395611
116,1392,0,116,17316790
116,1392,0,116,17551373
116,1392,0,116,17328704
116,1392,0,116,17420691
116,1392,0,116,17406147
116,1392,0,116,17490432
116,1392,0,116,17503054
116,1392,0,116,17343053
121,1452,0,116,17659836
121,1452,0,121,18829651
121,1452,0,121,18663089
121,1452,0,121,18720687
121,1452,0,121,18727955
121,1452,0,121,18739853
121,1452,0,121,18703798
121,1452,0,121,18691153
121,1452,0,121,18794855
121,1452,0,121,18655631
121,1452,0,121,18535577
121,1452,0,121,18857741
121,1452,0,121,18408341
121,1452,0,121,18659847
121,1452,0,121,18732318
121,1452,0,121,18607705
121,1452,0,121,18627976
121,1452,0,121,18593089
121,1452,0,121,18719204
121,1452,0,121,18789521
121,1452,0,121,18580040
121,1452,0,121,18488008
121,1452,0,121,18617981
121,1452,0,121,18502449
121,1452,0,121,18565270
121,1452,0,121,18608549
121,1452,0,121,18551844
121,1452,0,121,18616440
121,1452,0,121,18522626
121,1452,0,121,18668204
121,1452,0,121,18673764
121,1452,0,121,18566822
121,1452,0,121,19540834
121,1452,0,121,19451848
121,1452,0,121,18540150
121,1452,0,121,18575410
121,1452,0,121,18700471
121,1452,0,121,18829121
121,1452,0,121,18597948
121,1452,0,121,18505830
121,1452,0,121,18635783
121,1452,0,121,21246751
121,1452,0,121,18728011
121,1452,0,121,18633223
121,1452,0,121,18701600
121,1452,0,121,18511731
121,1452,0,121,18734230
121,1452,0,121,18521802
121,1452,0,121,18653937
121,1452,0,121,18502581
121,1452,0,121,18670002
121,1452,0,121,18652870
121,1452,0,121,18728112
121,1452,0,121,18668868
121,1452,0,121,18541299
121,1452,0,121,18726695
121,1452,0,121,18615331
121,1452,0,121,18659701
121,1452,0,121,18599390
121,1452,0,121,18623649
121,1452,0,121,18755417
121,1452,0,121,18700497
121,1452,0,121,18722910
126,1512,0,121,18931293
126,1512,0,126,20402389
126,1512,0,126,20933002
126,1512,0,126,20321604
126,1512,0,126,20193165
126,1512,0,126,20237940
126,1512,0,126,21333975
126,1512,0,126,20077613
126,1512,0,126,20059370
126,1512,0,126,20238820
126,1512,0,126,20382350
126,1512,0,126,20220990
126,1512,0,126,20309984
126,1512,0,126,20378733
126,1512,0,126,20201581
126,1512,0,126,20435432
126,1512,0,126,20138138
126,1512,0,126,20490919
126,1512,0,126,20224991
126,1512,0,126,20765175
126,1512,0,126,21242954
126,1512,0,126,20121540
126,1512,0,126,20027939
126,1512,0,126,20020766
126,1512,0,126,20145699
126,1512,0,126,20118911
126,1512,0,126,19982928
126,1512,0,126,20141699
126,1512,0,126,20064350
126,1512,0,126,20213173
126,1512,0,126,20250336
126,1512,0,126,20027734
126,1512,0,126,20107802
126,1512,0,126,19959324
126,1512,0,126,20252478
126,1512,0,126,20019641
126,1512,0,126,20028248
126,1512,0,126,20319143
126,1512,0,126,20175630
126,1512,0,126,20155096
126,1512,0,126,20124323
126,1512,0,126,19953234
126,1512,0,126,19964235
126,1512,0,126,20130748
126,1512,0,126,20060417
126,1512,0,126,20197306
126,1512,0,126,19974806
126,1512,0,126,20083605
126,1512,0,126,19982416
126,1512,0,126,20210830
126,1512,0,126,19990516
126,1512,0,126,20054359
126,1512,0,126,20060910
126,1512,0,126,19970349
126,1512,0,126,20092780
126,1512,0,126,19996004
126,1512,0,126,20078732
